Year,Justice Name,Appointing President,Appointing President Party,Year Appointed,Ideology,Age,Years on Court,Status,Departure Reason,President,President Party,Presidential Term,Election Year Type,House Control,Senate Control,Court Conservatives,Court Moderates,Court Liberals
1917,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,59,5,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Democratic,Democratic,3,3,3
1917,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,55,3,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Democratic,Democratic,3,3,3
1917,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,61,1,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Democratic,Democratic,3,3,3
1917,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,60,1,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Democratic,Democratic,3,3,3
1918,Edward Douglass White,Grover Cleveland,Democratic,1894,Moderate,73,24,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,Joseph McKenna,William McKinley,Republican,1898,Moderate,75,20,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,77,16,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,William R. Day,Theodore Roosevelt,Republican,1903,Moderate,69,15,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,59,7,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,60,6,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,56,4,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,62,2,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1918,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,61,2,Stayed,,Woodrow Wilson,Democratic,2,Mid-Term Election,Democratic,Democratic,3,3,3
1919,Edward Douglass White,Grover Cleveland,Democratic,1894,Moderate,74,25,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,Joseph McKenna,William McKinley,Republican,1898,Moderate,76,21,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,78,17,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,William R. Day,Theodore Roosevelt,Republican,1903,Moderate,70,16,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,60,8,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,61,7,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,57,5,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,63,3,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1919,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,62,3,Stayed,,Woodrow Wilson,Democratic,2,Non-Election Year,Republican,Republican,3,3,3
1920,Edward Douglass White,Grover Cleveland,Democratic,1894,Moderate,75,26,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,Joseph McKenna,William McKinley,Republican,1898,Moderate,77,22,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,79,18,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,William R. Day,Theodore Roosevelt,Republican,1903,Moderate,71,17,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,61,9,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,62,8,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,58,6,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,64,4,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1920,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,63,4,Stayed,,Woodrow Wilson,Democratic,2,Presidential Election,Republican,Republican,3,3,3
1921,Edward Douglass White,Grover Cleveland,Democratic,1894,Moderate,76,27,Left - Involuntary,Died in office,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,Joseph McKenna,William McKinley,Republican,1898,Moderate,78,23,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,80,19,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,William R. Day,Theodore Roosevelt,Republican,1903,Moderate,72,18,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,62,10,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,63,9,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,59,7,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,65,5,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,64,5,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1921,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,64,0,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,4,3,3
1922,Joseph McKenna,William McKinley,Republican,1898,Moderate,79,24,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,81,20,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,William R. Day,Theodore Roosevelt,Republican,1903,Moderate,73,19,Left - Voluntary,Retired,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,63,11,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,Mahlon Pitney,William Howard Taft,Republican,1912,Conservative,64,10,Left - Voluntary,Retired,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,60,8,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,66,6,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,John Hessin Clarke,Woodrow Wilson,Democratic,1916,Liberal,65,6,Left - Voluntary,Resigned,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,65,1,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1922,George Sutherland,Warren G. Harding,Republican,1922,Conservative,60,0,Stayed,,Warren G. Harding,Republican,1,Mid-Term Election,Republican,Republican,5,2,3
1923,Joseph McKenna,William McKinley,Republican,1898,Moderate,80,25,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,82,21,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,64,12,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,61,9,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,67,7,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,66,2,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,George Sutherland,Warren G. Harding,Republican,1922,Conservative,61,1,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,57,0,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1923,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,58,0,Stayed,,Warren G. Harding,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1924,Joseph McKenna,William McKinley,Republican,1898,Moderate,81,26,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,83,22,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,65,13,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,62,10,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,68,8,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,67,3,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,George Sutherland,Warren G. Harding,Republican,1922,Conservative,62,2,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,58,1,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1924,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,59,1,Stayed,,Calvin Coolidge,Republican,1,Presidential Election,Republican,Republican,6,1,2
1925,Joseph McKenna,William McKinley,Republican,1898,Moderate,82,27,Left - Voluntary,Retired,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,84,23,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,66,14,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,63,11,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,69,9,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,68,4,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,George Sutherland,Warren G. Harding,Republican,1922,Conservative,63,3,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,59,2,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,60,2,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1925,Harlan Fiske Stone,Calvin Coolidge,Republican,1925,Moderate,53,0,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,2,2
1926,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,85,24,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,67,15,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,64,12,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,70,10,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,69,5,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,George Sutherland,Warren G. Harding,Republican,1922,Conservative,64,4,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,60,3,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,61,3,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1926,Harlan Fiske Stone,Calvin Coolidge,Republican,1925,Moderate,54,1,Stayed,,Calvin Coolidge,Republican,2,Mid-Term Election,Republican,Republican,6,1,2
1927,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,86,25,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,68,16,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,65,13,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,71,11,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,70,6,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,George Sutherland,Warren G. Harding,Republican,1922,Conservative,65,5,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,61,4,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,62,4,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1927,Harlan Fiske Stone,Calvin Coolidge,Republican,1925,Moderate,55,2,Stayed,,Calvin Coolidge,Republican,2,Non-Election Year,Republican,Republican,6,1,2
1928,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,87,26,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,69,17,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,66,14,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,72,12,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,71,7,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,George Sutherland,Warren G. Harding,Republican,1922,Conservative,66,6,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,62,5,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,Edward Terry Sanford,Warren G. Harding,Republican,1923,Conservative,63,5,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1928,Harlan Fiske Stone,Calvin Coolidge,Republican,1925,Moderate,56,3,Stayed,,Calvin Coolidge,Republican,2,Presidential Election,Republican,Republican,6,1,2
1929,Oliver Wendell Holmes Jr.,Theodore Roosevelt,Republican,1902,Liberal,88,27,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,Willis Van Devanter,William Howard Taft,Republican,1911,Conservative,70,18,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,James Clark McReynolds,Woodrow Wilson,Democratic,1914,Conservative,67,15,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,Louis Brandeis,Woodrow Wilson,Democratic,1916,Liberal,73,13,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,William Howard Taft,Warren G. Harding,Republican,1921,Conservative,72,8,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,George Sutherland,Warren G. Harding,Republican,1922,Conservative,67,7,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
1929,Pierce Butler,Warren G. Harding,Republican,1923,Conservative,63,6,Stayed,,Herbert Hoover,Republican,1,Non-Election Year,Republican,Republican,6,1,2
